Date,Shift,Operator,DownTime,From Time,To Time,Major,Minor,Sub Minor,Sub Sub Minor
23/06/2023,A,JOSE/60258,9.00,23/06/2023 07:38:02,23/06/2023 07:47:02,FUNCIONAL,Cambio de Reel,lleno,NA
23/06/2023,A,JOSE/60258,2.00,23/06/2023 08:27:02,23/06/2023 08:29:02,FUNCIONAL,Cambio de Reel,lleno,NA
