
24/06/2023 00:23:21,B,Wire Draw-11,JESUS/60368,65078/511,DACERO,630352,Test12,12000.00,24/06/2023 00:23:40,0.00
24/06/2023 02:08:12,B,Wire Draw-11,JESUS/60368,65078/511,DACERO,630639,Test_E12,120000.00,24/06/2023 02:08:27,0.00
